date,state,lat,long,cases,deaths
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,,,,,
13/02/20,,,,,
14/02/20,,,,,
15/02/20,,,,,
16/02/20,,,,,
17/02/20,,,,,
18/02/20,,,,,
19/02/20,,,,,
20/02/20,,,,,
21/02/20,,,,,
22/02/20,,,,,
23/02/20,,,,,
24/02/20,,,,,
25/02/20,,,,,
26/02/20,,,,,
27/02/20,,,,,
28/02/20,,,,,
29/02/20,,,,,
01/03/20,,,,,
02/03/20,,,,,
03/03/20,,,,,
04/03/20,,,,,
05/03/20,,,,,
06/03/20,,,,,
07/03/20,,,,,
08/03/20,,,,,
09/03/20,,,,,
10/03/20,,,,,
11/03/20,,,,,
12/03/20,,,,,
13/03/20,Montana,46.879682,-110.36257,4,0
14/03/20,Montana,46.879682,-110.36257,6,0
15/03/20,Montana,46.879682,-110.36257,6,0
16/03/20,Montana,46.879682,-110.36257,8,0
17/03/20,Montana,46.879682,-110.36257,8,0
18/03/20,Montana,46.879682,-110.36257,12,0
19/03/20,Montana,46.879682,-110.36257,19,0
20/03/20,Montana,46.879682,-110.36257,19,0
21/03/20,Montana,46.879682,-110.36257,29,0
22/03/20,Montana,46.879682,-110.36257,34,0
23/03/20,Montana,46.879682,-110.36257,45,0
24/03/20,Montana,46.879682,-110.36257,51,0
25/03/20,Montana,46.879682,-110.36257,65,0
26/03/20,Montana,46.879682,-110.36257,90,0
27/03/20,Montana,46.879682,-110.36257,121,1
28/03/20,Montana,46.879682,-110.36257,147,1
29/03/20,Montana,46.879682,-110.36257,161,1
30/03/20,Montana,46.879682,-110.36257,177,4
31/03/20,Montana,46.879682,-110.36257,198,5
01/04/20,Montana,46.879682,-110.36257,217,5
02/04/20,Montana,46.879682,-110.36257,241,5
03/04/20,Montana,46.879682,-110.36257,262,5
04/04/20,Montana,46.879682,-110.36257,281,6
05/04/20,Montana,46.879682,-110.36257,298,6
06/04/20,Montana,46.879682,-110.36257,319,6
07/04/20,Montana,46.879682,-110.36257,319,6
08/04/20,Montana,46.879682,-110.36257,332,6
09/04/20,Montana,46.879682,-110.36257,354,6
10/04/20,Montana,46.879682,-110.36257,365,6
11/04/20,Montana,46.879682,-110.36257,377,6
12/04/20,Montana,46.879682,-110.36257,387,6
13/04/20,Montana,46.879682,-110.36257,394,7
14/04/20,Montana,46.879682,-110.36257,399,7
15/04/20,Montana,46.879682,-110.36257,404,7
16/04/20,Montana,46.879682,-110.36257,415,7
17/04/20,Montana,46.879682,-110.36257,422,8
18/04/20,Montana,46.879682,-110.36257,426,10
19/04/20,Montana,46.879682,-110.36257,433,10
20/04/20,Montana,46.879682,-110.36257,433,12
21/04/20,Montana,46.879682,-110.36257,437,12
22/04/20,Montana,46.879682,-110.36257,439,14
23/04/20,Montana,46.879682,-110.36257,442,14
24/04/20,Montana,46.879682,-110.36257,444,14
25/04/20,Montana,46.879682,-110.36257,445,14
26/04/20,Montana,46.879682,-110.36257,448,14
27/04/20,Montana,46.879682,-110.36257,449,14
28/04/20,Montana,46.879682,-110.36257,451,15
29/04/20,Montana,46.879682,-110.36257,451,16
30/04/20,Montana,46.879682,-110.36257,452,16
01/05/20,Montana,46.879682,-110.36257,452,16
02/05/20,Montana,46.879682,-110.36257,454,16
03/05/20,Montana,46.879682,-110.36257,454,16
04/05/20,Montana,46.879682,-110.36257,456,16
05/05/20,Montana,46.879682,-110.36257,456,16
06/05/20,Montana,46.879682,-110.36257,456,16
07/05/20,Montana,46.879682,-110.36257,456,16
08/05/20,Montana,46.879682,-110.36257,458,16
09/05/20,Montana,46.879682,-110.36257,458,16
10/05/20,Montana,46.879682,-110.36257,458,16
11/05/20,Montana,46.879682,-110.36257,459,16
21/01/20,,,,,
22/01/20,,,,,
23/01/20,,,,,
24/01/20,,,,,
25/01/20,,,,,
26/01/20,,,,,
27/01/20,,,,,
28/01/20,,,,,
29/01/20,,,,,
30/01/20,,,,,
31/01/20,,,,,
01/02/20,,,,,
02/02/20,,,,,
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,,,,,
13/02/20,,,,,
14/02/20,,,,,
15/02/20,,,,,
16/02/20,,,,,
17/02/20,Nebraska,41.492537,-99.901813,10,0
18/02/20,Nebraska,41.492537,-99.901813,10,0
19/02/20,Nebraska,41.492537,-99.901813,10,0
20/02/20,Nebraska,41.492537,-99.901813,11,0
21/02/20,Nebraska,41.492537,-99.901813,11,0
22/02/20,Nebraska,41.492537,-99.901813,11,0
23/02/20,Nebraska,41.492537,-99.901813,11,0
24/02/20,Nebraska,41.492537,-99.901813,12,0
25/02/20,Nebraska,41.492537,-99.901813,13,0
26/02/20,Nebraska,41.492537,-99.901813,13,0
27/02/20,Nebraska,41.492537,-99.901813,13,0
28/02/20,Nebraska,41.492537,-99.901813,13,0
29/02/20,Nebraska,41.492537,-99.901813,13,0
01/03/20,Nebraska,41.492537,-99.901813,13,0
02/03/20,Nebraska,41.492537,-99.901813,13,0
03/03/20,Nebraska,41.492537,-99.901813,13,0
04/03/20,Nebraska,41.492537,-99.901813,13,0
05/03/20,Nebraska,41.492537,-99.901813,13,0
06/03/20,Nebraska,41.492537,-99.901813,14,0
07/03/20,Nebraska,41.492537,-99.901813,14,0
08/03/20,Nebraska,41.492537,-99.901813,16,0
09/03/20,Nebraska,41.492537,-99.901813,16,0
10/03/20,Nebraska,41.492537,-99.901813,17,0
11/03/20,Nebraska,41.492537,-99.901813,23,0
12/03/20,Nebraska,41.492537,-99.901813,24,0
13/03/20,Nebraska,41.492537,-99.901813,27,0
14/03/20,Nebraska,41.492537,-99.901813,29,0
15/03/20,Nebraska,41.492537,-99.901813,31,0
16/03/20,Nebraska,41.492537,-99.901813,33,0
17/03/20,Nebraska,41.492537,-99.901813,36,0
18/03/20,Nebraska,41.492537,-99.901813,43,0
19/03/20,Nebraska,41.492537,-99.901813,47,0
20/03/20,Nebraska,41.492537,-99.901813,53,0
21/03/20,Nebraska,41.492537,-99.901813,61,0
22/03/20,Nebraska,41.492537,-99.901813,62,0
23/03/20,Nebraska,41.492537,-99.901813,73,0
24/03/20,Nebraska,41.492537,-99.901813,77,0
25/03/20,Nebraska,41.492537,-99.901813,84,0
26/03/20,Nebraska,41.492537,-99.901813,91,0
27/03/20,Nebraska,41.492537,-99.901813,99,2
28/03/20,Nebraska,41.492537,-99.901813,121,2
29/03/20,Nebraska,41.492537,-99.901813,136,2
30/03/20,Nebraska,41.492537,-99.901813,185,3
31/03/20,Nebraska,41.492537,-99.901813,193,4
01/04/20,Nebraska,41.492537,-99.901813,249,5
02/04/20,Nebraska,41.492537,-99.901813,273,6
03/04/20,Nebraska,41.492537,-99.901813,296,6
04/04/20,Nebraska,41.492537,-99.901813,339,8
05/04/20,Nebraska,41.492537,-99.901813,376,8
06/04/20,Nebraska,41.492537,-99.901813,437,10
07/04/20,Nebraska,41.492537,-99.901813,490,12
08/04/20,Nebraska,41.492537,-99.901813,538,14
09/04/20,Nebraska,41.492537,-99.901813,594,15
10/04/20,Nebraska,41.492537,-99.901813,678,18
11/04/20,Nebraska,41.492537,-99.901813,718,18
12/04/20,Nebraska,41.492537,-99.901813,805,18
13/04/20,Nebraska,41.492537,-99.901813,870,19
14/04/20,Nebraska,41.492537,-99.901813,930,21
15/04/20,Nebraska,41.492537,-99.901813,994,22
16/04/20,Nebraska,41.492537,-99.901813,1094,24
17/04/20,Nebraska,41.492537,-99.901813,1216,24
18/04/20,Nebraska,41.492537,-99.901813,1348,28
19/04/20,Nebraska,41.492537,-99.901813,1473,28
20/04/20,Nebraska,41.492537,-99.901813,1646,33
21/04/20,Nebraska,41.492537,-99.901813,1726,38
22/04/20,Nebraska,41.492537,-99.901813,1826,43
23/04/20,Nebraska,41.492537,-99.901813,2190,47
24/04/20,Nebraska,41.492537,-99.901813,2474,51
25/04/20,Nebraska,41.492537,-99.901813,2898,53
26/04/20,Nebraska,41.492537,-99.901813,3126,55
27/04/20,Nebraska,41.492537,-99.901813,3487,55
28/04/20,Nebraska,41.492537,-99.901813,3613,57
29/04/20,Nebraska,41.492537,-99.901813,3876,68
30/04/20,Nebraska,41.492537,-99.901813,4332,71
01/05/20,Nebraska,41.492537,-99.901813,4838,73
02/05/20,Nebraska,41.492537,-99.901813,5332,76
03/05/20,Nebraska,41.492537,-99.901813,5686,78
04/05/20,Nebraska,41.492537,-99.901813,6123,79
05/05/20,Nebraska,41.492537,-99.901813,6442,82
06/05/20,Nebraska,41.492537,-99.901813,6771,86
07/05/20,Nebraska,41.492537,-99.901813,7190,92
08/05/20,Nebraska,41.492537,-99.901813,7831,93
09/05/20,Nebraska,41.492537,-99.901813,8234,96
10/05/20,Nebraska,41.492537,-99.901813,8329,98
11/05/20,Nebraska,41.492537,-99.901813,8576,100
21/01/20,,,,,
22/01/20,,,,,
23/01/20,,,,,
24/01/20,,,,,
25/01/20,,,,,
26/01/20,,,,,
27/01/20,,,,,
28/01/20,,,,,
29/01/20,,,,,
30/01/20,,,,,
31/01/20,,,,,
01/02/20,,,,,
02/02/20,,,,,
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,,,,,
13/02/20,,,,,
14/02/20,,,,,
15/02/20,,,,,
16/02/20,,,,,
17/02/20,,,,,
18/02/20,,,,,
19/02/20,,,,,
20/02/20,,,,,
21/02/20,,,,,
22/02/20,,,,,
23/02/20,,,,,
24/02/20,,,,,
25/02/20,,,,,
26/02/20,,,,,
27/02/20,,,,,
28/02/20,,,,,
29/02/20,,,,,
01/03/20,,,,,
02/03/20,,,,,
03/03/20,,,,,
04/03/20,,,,,
05/03/20,Nevada,38.80261,-116.419389,2,0
06/03/20,Nevada,38.80261,-116.419389,2,0
07/03/20,Nevada,38.80261,-116.419389,2,0
08/03/20,Nevada,38.80261,-116.419389,4,0
09/03/20,Nevada,38.80261,-116.419389,4,0
10/03/20,Nevada,38.80261,-116.419389,4,0
11/03/20,Nevada,38.80261,-116.419389,7,0
12/03/20,Nevada,38.80261,-116.419389,11,0
13/03/20,Nevada,38.80261,-116.419389,19,0
14/03/20,Nevada,38.80261,-116.419389,21,0
15/03/20,Nevada,38.80261,-116.419389,26,0
16/03/20,Nevada,38.80261,-116.419389,45,1
17/03/20,Nevada,38.80261,-116.419389,55,1
18/03/20,Nevada,38.80261,-116.419389,82,1
19/03/20,Nevada,38.80261,-116.419389,99,1
20/03/20,Nevada,38.80261,-116.419389,165,2
21/03/20,Nevada,38.80261,-116.419389,165,2
22/03/20,Nevada,38.80261,-116.419389,190,2
23/03/20,Nevada,38.80261,-116.419389,265,4
24/03/20,Nevada,38.80261,-116.419389,315,6
25/03/20,Nevada,38.80261,-116.419389,405,10
26/03/20,Nevada,38.80261,-116.419389,535,10
27/03/20,Nevada,38.80261,-116.419389,621,10
28/03/20,Nevada,38.80261,-116.419389,738,14
29/03/20,Nevada,38.80261,-116.419389,920,15
30/03/20,Nevada,38.80261,-116.419389,1044,18
31/03/20,Nevada,38.80261,-116.419389,1113,26
01/04/20,Nevada,38.80261,-116.419389,1279,32
02/04/20,Nevada,38.80261,-116.419389,1458,38
03/04/20,Nevada,38.80261,-116.419389,1549,43
04/04/20,Nevada,38.80261,-116.419389,1758,46
05/04/20,Nevada,38.80261,-116.419389,1880,46
06/04/20,Nevada,38.80261,-116.419389,1971,58
07/04/20,Nevada,38.80261,-116.419389,2101,60
08/04/20,Nevada,38.80261,-116.419389,2318,80
09/04/20,Nevada,38.80261,-116.419389,2456,82
10/04/20,Nevada,38.80261,-116.419389,2606,86
11/04/20,Nevada,38.80261,-116.419389,2720,111
12/04/20,Nevada,38.80261,-116.419389,2860,113
13/04/20,Nevada,38.80261,-116.419389,3036,114
14/04/20,Nevada,38.80261,-116.419389,3137,130
15/04/20,Nevada,38.80261,-116.419389,3212,137
16/04/20,Nevada,38.80261,-116.419389,3321,142
17/04/20,Nevada,38.80261,-116.419389,3524,151
18/04/20,Nevada,38.80261,-116.419389,3626,155
19/04/20,Nevada,38.80261,-116.419389,3741,158
20/04/20,Nevada,38.80261,-116.419389,3830,163
21/04/20,Nevada,38.80261,-116.419389,3937,163
22/04/20,Nevada,38.80261,-116.419389,4081,187
23/04/20,Nevada,38.80261,-116.419389,4208,195
24/04/20,Nevada,38.80261,-116.419389,4398,203
25/04/20,Nevada,38.80261,-116.419389,4539,206
26/04/20,Nevada,38.80261,-116.419389,4638,206
27/04/20,Nevada,38.80261,-116.419389,4708,219
28/04/20,Nevada,38.80261,-116.419389,4812,225
29/04/20,Nevada,38.80261,-116.419389,4934,237
30/04/20,Nevada,38.80261,-116.419389,5053,243
01/05/20,Nevada,38.80261,-116.419389,5249,254
02/05/20,Nevada,38.80261,-116.419389,5390,257
03/05/20,Nevada,38.80261,-116.419389,5497,262
04/05/20,Nevada,38.80261,-116.419389,5654,266
05/05/20,Nevada,38.80261,-116.419389,5695,276
06/05/20,Nevada,38.80261,-116.419389,5774,286
07/05/20,Nevada,38.80261,-116.419389,5888,293
08/05/20,Nevada,38.80261,-116.419389,5972,301
09/05/20,Nevada,38.80261,-116.419389,6076,306
10/05/20,Nevada,38.80261,-116.419389,6150,306
11/05/20,Nevada,38.80261,-116.419389,6153,312
21/01/20,,,,,
22/01/20,,,,,
23/01/20,,,,,
24/01/20,,,,,
25/01/20,,,,,
26/01/20,,,,,
27/01/20,,,,,
28/01/20,,,,,
29/01/20,,,,,
30/01/20,,,,,
31/01/20,,,,,
01/02/20,,,,,
02/02/20,,,,,
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,,,,,
13/02/20,,,,,
14/02/20,,,,,
15/02/20,,,,,
16/02/20,,,,,
17/02/20,,,,,
18/02/20,,,,,
19/02/20,,,,,
20/02/20,,,,,
21/02/20,,,,,
22/02/20,,,,,
23/02/20,,,,,
24/02/20,,,,,
25/02/20,,,,,
26/02/20,,,,,
27/02/20,,,,,
28/02/20,,,,,
29/02/20,,,,,
01/03/20,,,,,
02/03/20,New Hampshire,43.193852,-71.572395,1,0
03/03/20,New Hampshire,43.193852,-71.572395,2,0
04/03/20,New Hampshire,43.193852,-71.572395,2,0
05/03/20,New Hampshire,43.193852,-71.572395,2,0
06/03/20,New Hampshire,43.193852,-71.572395,2,0
07/03/20,New Hampshire,43.193852,-71.572395,4,0
08/03/20,New Hampshire,43.193852,-71.572395,4,0
09/03/20,New Hampshire,43.193852,-71.572395,4,0
10/03/20,New Hampshire,43.193852,-71.572395,5,0
11/03/20,New Hampshire,43.193852,-71.572395,5,0
12/03/20,New Hampshire,43.193852,-71.572395,6,0
13/03/20,New Hampshire,43.193852,-71.572395,7,0
14/03/20,New Hampshire,43.193852,-71.572395,7,0
15/03/20,New Hampshire,43.193852,-71.572395,13,0
16/03/20,New Hampshire,43.193852,-71.572395,17,0
17/03/20,New Hampshire,43.193852,-71.572395,26,0
18/03/20,New Hampshire,43.193852,-71.572395,39,0
19/03/20,New Hampshire,43.193852,-71.572395,44,0
20/03/20,New Hampshire,43.193852,-71.572395,55,0
21/03/20,New Hampshire,43.193852,-71.572395,65,0
22/03/20,New Hampshire,43.193852,-71.572395,78,0
23/03/20,New Hampshire,43.193852,-71.572395,101,1
24/03/20,New Hampshire,43.193852,-71.572395,108,1
25/03/20,New Hampshire,43.193852,-71.572395,137,1
26/03/20,New Hampshire,43.193852,-71.572395,158,1
27/03/20,New Hampshire,43.193852,-71.572395,187,2
28/03/20,New Hampshire,43.193852,-71.572395,214,2
29/03/20,New Hampshire,43.193852,-71.572395,258,3
30/03/20,New Hampshire,43.193852,-71.572395,314,3
31/03/20,New Hampshire,43.193852,-71.572395,367,3
01/04/20,New Hampshire,43.193852,-71.572395,415,4
02/04/20,New Hampshire,43.193852,-71.572395,479,5
03/04/20,New Hampshire,43.193852,-71.572395,540,7
04/04/20,New Hampshire,43.193852,-71.572395,621,9
05/04/20,New Hampshire,43.193852,-71.572395,669,9
06/04/20,New Hampshire,43.193852,-71.572395,715,9
07/04/20,New Hampshire,43.193852,-71.572395,747,13
08/04/20,New Hampshire,43.193852,-71.572395,788,18
09/04/20,New Hampshire,43.193852,-71.572395,819,21
10/04/20,New Hampshire,43.193852,-71.572395,885,22
11/04/20,New Hampshire,43.193852,-71.572395,929,23
12/04/20,New Hampshire,43.193852,-71.572395,985,23
13/04/20,New Hampshire,43.193852,-71.572395,1020,23
14/04/20,New Hampshire,43.193852,-71.572395,1091,27
15/04/20,New Hampshire,43.193852,-71.572395,1139,32
16/04/20,New Hampshire,43.193852,-71.572395,1211,34
17/04/20,New Hampshire,43.193852,-71.572395,1287,37
18/04/20,New Hampshire,43.193852,-71.572395,1342,38
19/04/20,New Hampshire,43.193852,-71.572395,1392,41
20/04/20,New Hampshire,43.193852,-71.572395,1447,42
21/04/20,New Hampshire,43.193852,-71.572395,1491,42
22/04/20,New Hampshire,43.193852,-71.572395,1588,48
23/04/20,New Hampshire,43.193852,-71.572395,1670,51
24/04/20,New Hampshire,43.193852,-71.572395,1720,53
25/04/20,New Hampshire,43.193852,-71.572395,1793,60
26/04/20,New Hampshire,43.193852,-71.572395,1864,60
27/04/20,New Hampshire,43.193852,-71.572395,1938,60
28/04/20,New Hampshire,43.193852,-71.572395,2010,60
29/04/20,New Hampshire,43.193852,-71.572395,2054,66
30/04/20,New Hampshire,43.193852,-71.572395,2146,72
01/05/20,New Hampshire,43.193852,-71.572395,2310,81
02/05/20,New Hampshire,43.193852,-71.572395,2429,84
03/05/20,New Hampshire,43.193852,-71.572395,2518,86
04/05/20,New Hampshire,43.193852,-71.572395,2588,86
05/05/20,New Hampshire,43.193852,-71.572395,2636,92
06/05/20,New Hampshire,43.193852,-71.572395,2741,111
07/05/20,New Hampshire,43.193852,-71.572395,2843,114
08/05/20,New Hampshire,43.193852,-71.572395,2947,121
09/05/20,New Hampshire,43.193852,-71.572395,3011,131
10/05/20,New Hampshire,43.193852,-71.572395,3071,133
11/05/20,New Hampshire,43.193852,-71.572395,3160,133
21/01/20,,,,,
22/01/20,,,,,
23/01/20,,,,,
24/01/20,,,,,
25/01/20,,,,,
26/01/20,,,,,
27/01/20,,,,,
28/01/20,,,,,
29/01/20,,,,,
30/01/20,,,,,
31/01/20,,,,,
01/02/20,,,,,
02/02/20,,,,,
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,,,,,
13/02/20,,,,,
14/02/20,,,,,
15/02/20,,,,,
16/02/20,,,,,
17/02/20,,,,,
18/02/20,,,,,
19/02/20,,,,,
20/02/20,,,,,
21/02/20,,,,,
22/02/20,,,,,
23/02/20,,,,,
24/02/20,,,,,
25/02/20,,,,,
26/02/20,,,,,
27/02/20,,,,,
28/02/20,,,,,
29/02/20,,,,,
01/03/20,,,,,
02/03/20,,,,,
03/03/20,,,,,
04/03/20,New Jersey,40.058324,-74.405661,1,0
05/03/20,New Jersey,40.058324,-74.405661,2,0
06/03/20,New Jersey,40.058324,-74.405661,4,0
07/03/20,New Jersey,40.058324,-74.405661,4,0
08/03/20,New Jersey,40.058324,-74.405661,6,0
09/03/20,New Jersey,40.058324,-74.405661,11,0
10/03/20,New Jersey,40.058324,-74.405661,15,1
11/03/20,New Jersey,40.058324,-74.405661,23,1
12/03/20,New Jersey,40.058324,-74.405661,29,1
13/03/20,New Jersey,40.058324,-74.405661,50,1
14/03/20,New Jersey,40.058324,-74.405661,75,2
15/03/20,New Jersey,40.058324,-74.405661,98,2
16/03/20,New Jersey,40.058324,-74.405661,176,3
17/03/20,New Jersey,40.058324,-74.405661,268,3
18/03/20,New Jersey,40.058324,-74.405661,427,5
19/03/20,New Jersey,40.058324,-74.405661,735,9
20/03/20,New Jersey,40.058324,-74.405661,896,11
21/03/20,New Jersey,40.058324,-74.405661,1336,16
22/03/20,New Jersey,40.058324,-74.405661,1914,20
23/03/20,New Jersey,40.058324,-74.405661,2844,27
24/03/20,New Jersey,40.058324,-74.405661,3675,44
25/03/20,New Jersey,40.058324,-74.405661,4402,62
26/03/20,New Jersey,40.058324,-74.405661,6876,81
27/03/20,New Jersey,40.058324,-74.405661,8825,108
28/03/20,New Jersey,40.058324,-74.405661,11124,140
29/03/20,New Jersey,40.058324,-74.405661,13386,161
30/03/20,New Jersey,40.058324,-74.405661,16636,199
31/03/20,New Jersey,40.058324,-74.405661,18696,267
01/04/20,New Jersey,40.058324,-74.405661,22255,355
02/04/20,New Jersey,40.058324,-74.405661,25590,539
03/04/20,New Jersey,40.058324,-74.405661,29895,647
04/04/20,New Jersey,40.058324,-74.405661,34124,847
05/04/20,New Jersey,40.058324,-74.405661,37505,917
06/04/20,New Jersey,40.058324,-74.405661,41090,1005
07/04/20,New Jersey,40.058324,-74.405661,44416,1232
08/04/20,New Jersey,40.058324,-74.405661,47437,1504
09/04/20,New Jersey,40.058324,-74.405661,51027,1700
10/04/20,New Jersey,40.058324,-74.405661,54588,1932
11/04/20,New Jersey,40.058324,-74.405661,58151,2183
12/04/20,New Jersey,40.058324,-74.405661,61850,2350
13/04/20,New Jersey,40.058324,-74.405661,64584,2443
14/04/20,New Jersey,40.058324,-74.405661,68824,2805
15/04/20,New Jersey,40.058324,-74.405661,71030,3156
16/04/20,New Jersey,40.058324,-74.405661,75317,3518
17/04/20,New Jersey,40.058324,-74.405661,78467,3840
18/04/20,New Jersey,40.058324,-74.405661,81420,4070
19/04/20,New Jersey,40.058324,-74.405661,85301,4202
20/04/20,New Jersey,40.058324,-74.405661,88806,4377
21/04/20,New Jersey,40.058324,-74.405661,92387,4753
22/04/20,New Jersey,40.058324,-74.405661,95865,5063
23/04/20,New Jersey,40.058324,-74.405661,99989,5368
24/04/20,New Jersey,40.058324,-74.405661,102196,5617
25/04/20,New Jersey,40.058324,-74.405661,105523,5863
26/04/20,New Jersey,40.058324,-74.405661,109038,5938
27/04/20,New Jersey,40.058324,-74.405661,111188,6044
28/04/20,New Jersey,40.058324,-74.405661,113856,6442
29/04/20,New Jersey,40.058324,-74.405661,116264,6770
30/04/20,New Jersey,40.058324,-74.405661,118652,7228
01/05/20,New Jersey,40.058324,-74.405661,121190,7538
02/05/20,New Jersey,40.058324,-74.405661,123717,7742
03/05/20,New Jersey,40.058324,-74.405661,126744,7871
04/05/20,New Jersey,40.058324,-74.405661,128269,7910
05/05/20,New Jersey,40.058324,-74.405661,130593,8244
06/05/20,New Jersey,40.058324,-74.405661,131890,8549
07/05/20,New Jersey,40.058324,-74.405661,133635,8801
08/05/20,New Jersey,40.058324,-74.405661,135454,8952
09/05/20,New Jersey,40.058324,-74.405661,137085,9116
10/05/20,New Jersey,40.058324,-74.405661,138532,9255
11/05/20,New Jersey,40.058324,-74.405661,139945,9310
21/01/20,,,,,
22/01/20,,,,,
23/01/20,,,,,
24/01/20,,,,,
25/01/20,,,,,
26/01/20,,,,,
27/01/20,,,,,
28/01/20,,,,,
29/01/20,,,,,
30/01/20,,,,,
31/01/20,,,,,
01/02/20,,,,,
02/02/20,,,,,
03/02/20,,,,,
04/02/20,,,,,
05/02/20,,,,,
06/02/20,,,,,
07/02/20,,,,,
08/02/20,,,,,
09/02/20,,,,,
10/02/20,,,,,
11/02/20,,,,,
12/02/20,,,,,
13/02/20,,,,,
14/02/20,,,,,
15/02/20,,,,,
16/02/20,,,,,
17/02/20,,,,,
18/02/20,,,,,
19/02/20,,,,,
20/02/20,,,,,
21/02/20,,,,,
22/02/20,,,,,
23/02/20,,,,,
24/02/20,,,,,
25/02/20,,,,,
26/02/20,,,,,
27/02/20,,,,,
28/02/20,,,,,
29/02/20,,,,,
01/03/20,,,,,
02/03/20,,,,,
03/03/20,,,,,
04/03/20,,,,,
05/03/20,,,,,
06/03/20,,,,,
07/03/20,,,,,
08/03/20,,,,,
09/03/20,,,,,
10/03/20,,,,,
11/03/20,New Mexico,34.97273,-105.032363,4,0
12/03/20,New Mexico,34.97273,-105.032363,6,0
13/03/20,New Mexico,34.97273,-105.032363,10,0
14/03/20,New Mexico,34.97273,-105.032363,13,0
15/03/20,New Mexico,34.97273,-105.032363,17,0
16/03/20,New Mexico,34.97273,-105.032363,21,0
17/03/20,New Mexico,34.97273,-105.032363,23,0
18/03/20,New Mexico,34.97273,-105.032363,28,0
19/03/20,New Mexico,34.97273,-105.032363,35,0
20/03/20,New Mexico,34.97273,-105.032363,43,0
21/03/20,New Mexico,34.97273,-105.032363,57,0
22/03/20,New Mexico,34.97273,-105.032363,65,0
23/03/20,New Mexico,34.97273,-105.032363,83,0
24/03/20,New Mexico,34.97273,-105.032363,100,0
25/03/20,New Mexico,34.97273,-105.032363,112,1
26/03/20,New Mexico,34.97273,-105.032363,136,1
27/03/20,New Mexico,34.97273,-105.032363,191,1
28/03/20,New Mexico,34.97273,-105.032363,208,2
29/03/20,New Mexico,34.97273,-105.032363,237,2
30/03/20,New Mexico,34.97273,-105.032363,281,4
31/03/20,New Mexico,34.97273,-105.032363,315,5
01/04/20,New Mexico,34.97273,-105.032363,363,6
02/04/20,New Mexico,34.97273,-105.032363,403,7
03/04/20,New Mexico,34.97273,-105.032363,495,10
04/04/20,New Mexico,34.97273,-105.032363,543,11
05/04/20,New Mexico,34.97273,-105.032363,624,12
06/04/20,New Mexico,34.97273,-105.032363,686,12
07/04/20,New Mexico,34.97273,-105.032363,794,13
08/04/20,New Mexico,34.97273,-105.032363,865,16
09/04/20,New Mexico,34.97273,-105.032363,989,17
10/04/20,New Mexico,34.97273,-105.032363,1090,19
11/04/20,New Mexico,34.97273,-105.032363,1174,20
12/04/20,New Mexico,34.97273,-105.032363,1245,26
13/04/20,New Mexico,34.97273,-105.032363,1345,31
14/04/20,New Mexico,34.97273,-105.032363,1407,36
15/04/20,New Mexico,34.97273,-105.032363,1484,36
16/04/20,New Mexico,34.97273,-105.032363,1597,44
17/04/20,New Mexico,34.97273,-105.032363,1711,51
18/04/20,New Mexico,34.97273,-105.032363,1798,53
19/04/20,New Mexico,34.97273,-105.032363,1845,55
20/04/20,New Mexico,34.97273,-105.032363,1971,58
21/04/20,New Mexico,34.97273,-105.032363,2072,65
22/04/20,New Mexico,34.97273,-105.032363,2210,71
23/04/20,New Mexico,34.97273,-105.032363,2379,78
24/04/20,New Mexico,34.97273,-105.032363,2524,84
25/04/20,New Mexico,34.97273,-105.032363,2662,93
26/04/20,New Mexico,34.97273,-105.032363,2728,99
27/04/20,New Mexico,34.97273,-105.032363,2825,104
28/04/20,New Mexico,34.97273,-105.032363,2975,110
29/04/20,New Mexico,34.97273,-105.032363,3213,112
30/04/20,New Mexico,34.97273,-105.032363,3411,123
01/05/20,New Mexico,34.97273,-105.032363,3513,131
02/05/20,New Mexico,34.97273,-105.032363,3732,139
03/05/20,New Mexico,34.97273,-105.032363,3850,151
04/05/20,New Mexico,34.97273,-105.032363,4030,156
05/05/20,New Mexico,34.97273,-105.032363,4137,162
06/05/20,New Mexico,34.97273,-105.032363,4290,169
07/05/20,New Mexico,34.97273,-105.032363,4492,172
08/05/20,New Mexico,34.97273,-105.032363,4673,181
09/05/20,New Mexico,34.97273,-105.032363,4778,191
10/05/20,New Mexico,34.97273,-105.032363,4863,200
